Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A754498,*Ainsley,7/21/2017 13:49,7/21/2017 13:49,12403 Mellow Meadow in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Blue Tabby/White
A754494,*Angus,7/21/2017 13:49,7/21/2017 13:49,12403 Mellow Meadow in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,White/Blue
A754495,*Arthur,7/21/2017 13:49,7/21/2017 13:49,12403 Mellow Meadow in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,White/Blue
A754499,,7/21/2017 13:51,7/21/2017 13:51,7020 East Highway 290 in Austin (TX),Stray,Normal,Dog,Intact Female,8 months,Cairn Terrier Mix,Black/Brown
A754496,,7/21/2017 13:53,7/21/2017 13:53,17729 Bridgefarmer Boulevard in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A754502,*Bagel,7/21/2017 14:00,7/21/2017 14:00,139 Camino Del Sol in Travis (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby/White
A754501,*Muffin,7/21/2017 14:00,7/21/2017 14:00,139 Camino Del Sol in Travis (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby/White
A754506,*Anna,7/21/2017 14:02,7/21/2017 14:02,600 Sheraton Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby
A754507,*Mikhail,7/21/2017 14:02,7/21/2017 14:02,600 Sheraton Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A754504,Meleshia,7/21/2017 14:02,7/21/2017 14:02,600 Sheraton Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby
A754505,Marco,7/21/2017 14:02,7/21/2017 14:02,600 Sheraton Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A754508,*Jeremiah,7/21/2017 14:13,7/21/2017 14:13,Us 290 East Highway in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby/White
A754514,,7/21/2017 14:22,7/21/2017 14:22,2320 Gracy Farms Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Dachshund Mix,Red/White
A754518,,7/21/2017 14:59,7/21/2017 14:59,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A754516,,7/21/2017 14:59,7/21/2017 14:59,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Medium Hair Mix,Brown Tabby/White
A754517,,7/21/2017 14:59,7/21/2017 14:59,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A752123,*Sassy,7/21/2017 15:22,7/21/2017 15:22,4900 East Oltorf in Austin (TX),Stray,Normal,Dog,Spayed Female,3 months,Border Collie Mix,Cream/White
A754537,,7/21/2017 15:41,7/21/2017 15:41,4511 Tx-71 in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby/White
A754533,*Elsie,7/21/2017 15:44,7/21/2017 15:44,6855 E 290 in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Pit Bull Mix,Brown Brindle/White
A754534,Apollo,7/21/2017 15:50,7/21/2017 15:50,1124 Rutland Dr in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 months,Pit Bull Mix,Blue/White
A754540,*Lily,7/21/2017 15:54,7/21/2017 15:54,1000 Dalton in Austin (TX),Stray,Normal,Dog,Spayed Female,6 years,Labrador Retriever Mix,Yellow
A754536,Ruger,7/21/2017 15:54,7/21/2017 15:54,1000 Dalton in Austin (TX),Stray,Normal,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black
A754541,*Mae,7/21/2017 15:56,7/21/2017 15:56,7929 Gault St in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Tan/White
A754560,Echo,7/21/2017 16:11,7/21/2017 16:11,10414 Wagon Road in Austin (TX),Stray,Injured,Dog,Intact Male,1 year,Labrador Retriever Mix,Black
A754561,Caoimhe,7/21/2017 16:11,7/21/2017 16:11,10414 Wagon Road in Austin (TX),Stray,Injured,Dog,Intact Female,1 year,Labrador Retriever Mix,Black
A754556,,7/21/2017 16:13,7/21/2017 16:13,Airport And 290 in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,Labrador Retriever Mix,Tan/White
A754558,,7/21/2017 16:13,7/21/2017 16:13,Airport And 290 in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,Labrador Retriever Mix,Tan/White
A754553,,7/21/2017 16:13,7/21/2017 16:13,Airport And 290 in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,Labrador Retriever Mix,Brown
A754554,,7/21/2017 16:13,7/21/2017 16:13,Airport And 290 in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,Labrador Retriever Mix,Brown/White
A754557,,7/21/2017 16:13,7/21/2017 16:13,Airport And 290 in Austin (TX),Stray,Normal,Dog,Intact Female,1 week,Labrador Retriever Mix,Tan/White
A752089,Black Jack,7/21/2017 16:31,7/21/2017 16:31,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Parson Russell Terrier Mix,Black/Brown
A754559,,7/21/2017 16:33,7/21/2017 16:33,2213 Forsam Bend in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat Mix,Black
A754565,Boy Kitty,7/21/2017 16:34,7/21/2017 16:34,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Black/White
A754576,Shatzi,7/21/2017 16:55,7/21/2017 16:55,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,12 years,Miniature Schnauzer,Gray/Black
A754577,Belle,7/21/2017 17:28,7/21/2017 17:28,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,Chihuahua Shorthair Mix,White/Black
A641659,Boss,7/21/2017 18:24,7/21/2017 18:24,6601 Santos in Austin (TX),Stray,Normal,Dog,Intact Male,6 years,Pit Bull,Black/White
A754578,,7/21/2017 20:07,7/21/2017 20:07,10015 Lake Creek Pkwy in Austin (TX),Stray,Injured,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Fawn
A754584,,7/22/2017 10:37,7/22/2017 10:37,10210 Home Lacey in Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Fox,Gray/Red
A754585,,7/22/2017 10:56,7/22/2017 10:56,6900 East Riverside in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Medium Hair Mix,Brown Tabby/White
A578543,Buddy,7/22/2017 10:56,7/22/2017 10:56,4550 Avenue A in Austin (TX),Stray,Normal,Dog,Neutered Male,10 years,Chihuahua Shorthair Mix,Black/Tan
A754359,Nana,7/22/2017 11:05,7/22/2017 11:05,Austin (TX),Public Assist,Normal,Dog,Intact Female,4 years,Miniature Poodle Mix,White
A681252,London,7/22/2017 11:17,7/22/2017 11:17,Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Siberian Husky Mix,Gray/White
A754591,,7/22/2017 11:19,7/22/2017 11:19,6812 Montana in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Black/Brown
A754590,,7/22/2017 11:19,7/22/2017 11:19,6812 Montana in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Black/Brown
A754602,Bella,7/22/2017 11:27,7/22/2017 11:27,Adriane Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,German Shepherd Mix,Black/Tan
A754599,,7/22/2017 11:28,7/22/2017 11:28,4607 Lyons Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Plott Hound Mix,Brown/White
A754600,,7/22/2017 11:28,7/22/2017 11:28,4607 Lyons Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Plott Hound Mix,Black/White
A754608,*Dora,7/22/2017 12:00,7/22/2017 12:00,413 Wye Oak Street in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A754611,*Buddy,7/22/2017 12:00,7/22/2017 12:00,413 Wye Oak Street in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A754607,,7/22/2017 12:00,7/22/2017 12:00,13120 Metric Boulevard in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever Mix,Black/Brown
A754610,*Dolly,7/22/2017 12:00,7/22/2017 12:00,413 Wye Oak Street in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A754612,*Brody,7/22/2017 12:00,7/22/2017 12:00,413 Wye Oak Street in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A754609,*Bella,7/22/2017 12:00,7/22/2017 12:00,413 Wye Oak Street in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A680252,Tovah,7/22/2017 12:04,7/22/2017 12:04,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,5 years,Pharaoh Hound Mix,Brown/White
A754613,*Rhys,7/22/2017 12:12,7/22/2017 12:12,4010 Long Champ in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A754618,*Spencer,7/22/2017 12:27,7/22/2017 12:27,Ben White And Montopolis in Austin (TX),Stray,Injured,Dog,Intact Male,2 years,German Shepherd,Black/Brown
A754617,Roger,7/22/2017 12:32,7/22/2017 12:32,3400 Harmon Ave in Austin (TX),Public Assist,Normal,Dog,Intact Male,2 years,Miniature Poodle Mix,White
A754619,*Pudding,7/22/2017 12:54,7/22/2017 12:54,1605 Glen Valley in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,Brown/White
A754620,,7/22/2017 13:03,7/22/2017 13:03,9306 Evelyn Road in Travis (TX),Stray,Normal,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Orange
A749704,Tramp,7/22/2017 13:16,7/22/2017 13:16,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Great Pyrenees/Border Collie,Black/White
A754621,*Liza,7/22/2017 13:22,7/22/2017 13:22,Lawrence And Riversid in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,German Shepherd Mix,Black/Tan
A754589,,7/22/2017 13:27,7/22/2017 13:27,2208 Melissa Oaks in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A754644,,7/22/2017 13:40,7/22/2017 13:40,11601 Star View in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Lhasa Apso,Black/White
A600328,Butters,7/22/2017 13:45,7/22/2017 13:45,11940 Manchaca Rad in Austin (TX),Stray,Normal,Dog,Neutered Male,8 years,Chihuahua Shorthair Mix,Black/Brown
A754646,,7/22/2017 14:11,7/22/2017 14:11,5401 Atascosa Drive in Austin (TX),Stray,Sick,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Blue
A750065,Molly,7/22/2017 14:29,7/22/2017 14:29,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Tricolor
A746917,*Linzy,7/22/2017 14:57,7/22/2017 14:57,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,12 years,Rat Terrier Mix,Black/White
A740306,Aladdin,7/22/2017 15:43,7/22/2017 15:43,2115 Ann Arbor Avenue in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White
A754654,,7/22/2017 15:58,7/22/2017 15:58,6106 Wheless Cv in Austin (TX),Stray,Sick,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A754653,,7/22/2017 15:58,7/22/2017 15:58,6106 Wheless Cv in Austin (TX),Stray,Sick,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A754658,,7/22/2017 15:58,7/22/2017 15:58,6106 Wheless Cv in Austin (TX),Stray,Sick,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A754655,,7/22/2017 15:58,7/22/2017 15:58,6106 Wheless Cv in Austin (TX),Stray,Sick,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A754652,,7/22/2017 15:58,7/22/2017 15:58,6106 Wheless Cv in Austin (TX),Stray,Sick,Cat,Intact Female,2 years,Domestic Shorthair Mix,Brown Tabby
A754657,,7/22/2017 15:58,7/22/2017 15:58,6106 Wheless Cv in Austin (TX),Stray,Sick,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A754656,,7/22/2017 15:58,7/22/2017 15:58,6106 Wheless Cv in Austin (TX),Stray,Sick,Cat,Intact Female,5 weeks,Domestic Shorthair Mix,Blue Tabby
A754659,*Minnie,7/22/2017 16:10,7/22/2017 16:10,Bastrop (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,Beagle Mix,Tricolor
A752518,*Whim,7/22/2017 16:13,7/22/2017 16:13,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,6 months,Anatol Shepherd Mix,Tan/White
A754661,*Khaleesi,7/22/2017 16:17,7/22/2017 16:17,11530 Manchaca Rd in Austin (TX),Stray,Normal,Cat,Intact Female,11 years,Domestic Shorthair Mix,Tortie
A754663,Muneco,7/22/2017 16:18,7/22/2017 16:18,919 East 32Nd Street in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Chihuahua Longhair Mix,Black/White
A754662,,7/22/2017 16:24,7/22/2017 16:24,2505 Longview St in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat Mix,Black
A754665,*Humphrey,7/22/2017 16:27,7/22/2017 16:27,811 East 41St in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue/White
A754666,*Bacall,7/22/2017 16:27,7/22/2017 16:27,811 East 41St in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A754670,*Dumpling,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A754673,Bunny,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue/White
A754674,*Bahn Mi,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby
A754672,*Tom Kha,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A754671,*Dim Sum,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A754667,*Mooshoo,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A754669,*Tom Yum,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby
A754698,*Eggroll,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A754668,*Mouse,7/22/2017 16:29,7/22/2017 16:29,6511 Burnet Lane in Austin (TX),Stray,Sick,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Brown Tabby
A754664,,7/22/2017 16:38,7/22/2017 16:38,1100 San Jacinto Blvd in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat Mix,Black
A734218,Saki,7/22/2017 16:42,7/22/2017 16:42,16218 Round Mountain in Travis (TX),Public Assist,Normal,Dog,Neutered Male,1 year,Australian Shepherd/Labrador Retriever,Chocolate/White
A689260,Gambit,7/22/2017 16:42,7/22/2017 16:42,14306 Vandever St in Travis (TX),Stray,Injured,Dog,Neutered Male,7 years,Shetland Sheepdog Mix,Black/Brown
A754675,Baby,7/22/2017 16:56,7/22/2017 16:56,Spearson Lane And William Cannon in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Staffordshire Mix,Blue/White
A754676,*Hadley,7/22/2017 16:56,7/22/2017 16:56,Spearson Lane And William Cannon in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Staffordshire Mix,Brown/White
A754682,Big Girl,7/22/2017 17:54,7/22/2017 17:54,13601 Piasino in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Great Pyrenees Mix,White
A754685,Lincoln,7/22/2017 20:10,7/22/2017 20:10,5400 Freidrich Lane Lot 65 in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Border Terrier Mix,Apricot
A754695,*Hilary,7/23/2017 11:17,7/23/2017 11:17,124 W Anderson in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Blue Tabby
A748337,Shy,7/23/2017 11:23,7/23/2017 11:23,1406 Walnut Avenue in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Pit Bull Mix,Fawn/Black
A754697,*Chuck,7/23/2017 11:32,7/23/2017 11:32,12056 County Line Rd in Travis (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby
A754696,*Zinnia,7/23/2017 11:35,7/23/2017 11:35,1321 Mc Kie Cv in Austin (TX),Stray,Sick,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black
A698919,Clover,7/23/2017 12:04,7/23/2017 12:04,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,White/Tan
A683962,Koko,7/23/2017 12:07,7/23/2017 12:07,4010 Red Bird Trl in Travis (TX),Stray,Normal,Dog,Spayed Female,7 years,Pit Bull Mix,Brown Brindle/White
A754699,*Joey,7/23/2017 12:27,7/23/2017 12:27,Outside Jurisdiction,Stray,Normal,Dog,Neutered Male,3 years,Australian Cattle Dog Mix,White/Brown
A754700,Zeus,7/23/2017 12:46,7/23/2017 12:46,6708 Ferrystone Pass in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Blue/White
A607874,Chole,7/23/2017 12:54,7/23/2017 12:54,18319 Werchan Lane in Travis (TX),Stray,Normal,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Black
A754705,,7/23/2017 12:56,7/23/2017 12:56,3500 S Congress in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby/White
A754701,,7/23/2017 12:56,7/23/2017 12:56,3500 S Congress in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Blue
A754707,,7/23/2017 12:56,7/23/2017 12:56,3500 S Congress in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A754704,,7/23/2017 12:56,7/23/2017 12:56,3500 S Congress in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Blue/White
A754706,,7/23/2017 12:56,7/23/2017 12:56,3500 S Congress in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Longhair Mix,Brown Tabby
A754703,Harley,7/23/2017 12:56,7/23/2017 12:56,3500 S Congress in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Calico/White
A754710,Bella,7/23/2017 13:21,7/23/2017 13:21,10300 Maha Loop in Travis (TX),Stray,Normal,Dog,Intact Female,5 years,Chihuahua Shorthair Mix,Black/Brown
A754709,,7/23/2017 13:21,7/23/2017 13:21,6004 Sun Vista Dr in Austin (TX),Wildlife,Injured,Other,Unknown,5 months,Raccoon,Brown
A715581,Cookie,7/23/2017 13:30,7/23/2017 13:30,2020 South Congress in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Tortie
A754712,Benji Button,7/23/2017 13:59,7/23/2017 13:59,4420 Diane Dr in Austin (TX),Stray,Nursing,Cat,Intact Male,3 weeks,American Shorthair Mix,White/Orange
A754713,,7/23/2017 14:30,7/23/2017 14:30,903 Wayside Dr in Austin (TX),Wildlife,Injured,Other,Unknown,1 year,Raccoon,Gray/Black
A754714,,7/23/2017 14:54,7/23/2017 14:54,8906 Briardale in Austin (TX),Stray,Nursing,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A754716,,7/23/2017 14:54,7/23/2017 14:54,8906 Briardale in Austin (TX),Stray,Nursing,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Chocolate
A754718,,7/23/2017 14:54,7/23/2017 14:54,8906 Briardale in Austin (TX),Stray,Nursing,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black/White
A754719,,7/23/2017 14:54,7/23/2017 14:54,8906 Briardale in Austin (TX),Stray,Nursing,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Blue/White
A754717,,7/23/2017 14:54,7/23/2017 14:54,8906 Briardale in Austin (TX),Stray,Nursing,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A754721,*Lucas,7/23/2017 15:00,7/23/2017 15:00,Autumn Bay in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Plott Hound Mix,Brown Brindle/White
A754720,,7/23/2017 15:00,7/23/2017 15:00,Autumn Bay in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Black/Tan Hound Mix,Black/Brown
A754722,*Leon,7/23/2017 15:00,7/23/2017 15:00,Autumn Bay in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Plott Hound Mix,Black/White
A754715,*Amelie,7/23/2017 15:00,7/23/2017 15:00,Autumn Bay in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever Mix,Black/White
A754723,,7/23/2017 15:29,7/23/2017 15:29,6600 N Lamar in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Pointer Mix,Black/White
A754724,,7/23/2017 15:33,7/23/2017 15:33,9006 Spring Lake Dr in Austin (TX),Wildlife,Injured,Bird,Unknown,2 years,Hawk,Brown/White
A754725,Clarence,7/23/2017 15:36,7/23/2017 15:36,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,4 years,Papillon Mix,Black/White
A754726,Diva,7/23/2017 16:01,7/23/2017 16:01,7100 Greenshores in Austin (TX),Stray,Normal,Dog,Intact Female,5 years,Chihuahua Shorthair Mix,Cream/Black
A749134,Anastasia,7/23/2017 16:21,7/23/2017 16:21,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Calico
A750383,Chula,7/23/2017 16:21,7/23/2017 16:21,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Blue/White
A754727,,7/23/2017 16:21,7/23/2017 16:21,900 Center Ridge in Austin (TX),Wildlife,Injured,Bird,Unknown,5 months,Song Bird Mix,Gray/White
A754729,,7/23/2017 16:27,7/23/2017 16:27,701 Center Ridge in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat Mix,Brown/Black
A520337,Buddy,7/23/2017 16:40,7/23/2017 16:40,Exposition And Enfield in Austin (TX),Stray,Normal,Dog,Neutered Male,8 years,Pit Bull Mix,Black
A608757,Saka,7/23/2017 17:07,7/23/2017 17:07,2401 Manor Road in Austin (TX),Stray,Normal,Cat,Neutered Male,11 years,Domestic Shorthair Mix,Brown Tabby
A754734,Gizmo,7/23/2017 19:01,7/23/2017 19:01,2305 Burleson Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Brown/Black
A637504,*Birdie,7/24/2017 8:31,7/24/2017 8:31,Fm 1626 & Manchaca in Austin (TX),Stray,Injured,Dog,Spayed Female,5 years,Pit Bull Mix,White
A746189,Sky,7/24/2017 9:08,7/24/2017 9:08,Coriander Drive And East Riverside Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Brown
A754580,Koba,7/24/2017 11:04,7/24/2017 11:04,Austin (TX),Public Assist,Normal,Dog,Neutered Male,3 years,Labrador Retriever,Yellow
A726379,Vinnie,7/24/2017 11:10,7/24/2017 11:10,6702 Hondo Bnd in Travis (TX),Stray,Normal,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Brown Tabby
A750582,Daisey,7/24/2017 11:12,7/24/2017 11:12,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Dalmatian Mix,White/Black
A754747,Scruffy,7/24/2017 11:12,7/24/2017 11:12,8900 Balcones Club Dr in Austin (TX),Stray,Sick,Dog,Neutered Male,18 years,Cairn Terrier Mix,Tan/White
A629187,Rex,7/24/2017 11:21,7/24/2017 11:21,7112 Ed Bluestein Blvd #125 in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Chihuahua Shorthair Mix,Buff
A754751,,7/24/2017 11:27,7/24/2017 11:27,15103 Oklahoma Street in Austin (TX),Stray,Normal,Cat,Unknown,2 months,Domestic Shorthair Mix,Blue
A754748,,7/24/2017 11:27,7/24/2017 11:27,15103 Oklahoma Street in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair Mix,Black/White
A754750,,7/24/2017 11:27,7/24/2017 11:27,15103 Oklahoma Street in Austin (TX),Stray,Normal,Cat,Unknown,2 months,Domestic Shorthair Mix,Blue Tabby
A754749,,7/24/2017 11:27,7/24/2017 11:27,15103 Oklahoma Street in Austin (TX),Stray,Normal,Cat,Unknown,2 months,Domestic Shorthair Mix,Black
